id;weight_in_kg;number_packages;origin;destination
107805;1,53;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;GRANACHER EWALD GMBH UND CO.KG SUP200612 669  AM TANNWALD 14    DE - 78112 ST. GEORGEN
114238;0,38;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Greene Tweed & Co. Ltd. W006163 226  Ruddington Fields PK - NG11 6JS Nottingham
111390;1,11;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Greenteam Uni Stuttgart e.V. W006109 658  Pfaffenwaldring 12    DE - 70569 Stuttgart
109035;2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Harry Roth W006100 669  Siensbacher Strasse 12    DE - 79183 Waldkirch / Brsg.
107853;5,14;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hawk Aviation Europe Ltd. 502181 250  Maple Grove Business Center - TW4 6DR Hounslow
108367;1,78;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Helvetic Airways AG 502177 662  Entry Tor140 or Tor101    CH - 8058 Zürich Flughafen
109781;11;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Herrmann CNC W006097 672  Josef-Neumeier-Str. 1A    DE - 85664 Hohenlinden
107869;5,53;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Herrmann CNC-Drehtechnik GmbH 400694 226  Josef-Neumeier Str. 1a    DE - 85664 Hohenlinden
107867;7,15;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Herrmann CNC-Drehtechnik GmbH 400694 226  Josef-Neumeier Str. 1a    DE - 85664 Hohenlinden
112130;0,54;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HERRMANN CNC-DREHTECHNIK GMBH SUP687825 226  JOSEF-NEUMEIER-STRASSE 1A    DE - 85664 HOHENLINDEN
118207;0,29;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HIFLY 502187 668  RUA 1 DE MAIO    PT - 2685-388 PRIOR VELHO
113590;3,05;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hillebrand Chemicals GmbH W005986 672  Westerhaar  29    DE - 58739 Wickede (Ruhr)
109698;0,77;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hoffmann Nürnberg GmbH W005728 669  Virnsberger Strasse 45    DE - 90431 Nürnberg
118037;9,81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hoffmann Nürnberg GmbH W006253 669  Franz-Hoffmann-Strasse 3    DE - 90431 Nürnberg
112014;1,36;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 210  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
118226;0,29;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
117424;1,3;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
115639;7,34;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
114750;0,33;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
114748;0,32;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
114141;1,46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
113703;1,05;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
112922;0,38;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
111386;0,62;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
109131;0,58;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
108286;0,11;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
107316;1,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
113678;3,01;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IMA Mat.-forschung u. Anw.-technik W006172 669  Wilhelmine-Reichard-Ring  4    DE - 01109 Dresden
107949;62;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;IWIS SYSTEMTECHNIK GMBH SUP203785 91  REIFTRAEGERWEG 55    DE - 87600 KAUFBEUREN
108298;0,85;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Joke Technology GmbH W006038 667  Asselborner Weg 14    DE - 51429 Bergisch Gladbach
118216;0,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Kathrin Rädler W006203 667  Friedhager Straße 1/1    DE - 88239 Primisweiler
112966;0,95;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KD INGENIEURTECHNIK GMBH SUP676581 669  AM ISARKANAL 7    DE - 85464 FINSING, OBERBAYERN
113733;13,08;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KENYA AIRWAYS 500778 250  Jomo Kenyatta Int.Airport    KE - 00501 Nairobi
111836;0,66;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Kistler Instrumente GMBH W006126 669  Umberto-Nobile-Str. 14    DE - 71063 Sindelfingen
108222;2,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Kracht GmbH W006083 669  Gewerbestraße 20    DE - 58791 Werdohl
114676;3,18;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Krebs und Riedel GmbH & Co. KG W006202 669  Bremer Str.  44    DE - 34385 Bad Karlshafen
117498;9,51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
112135;12,93;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
109191;9,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
113694;0,75;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
109133;0,71;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
108273;4,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
107304;5,58;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
107680;130;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KUEHNE+NAGEL Aerospace Industry HUB 401070 91  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
115553;2,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LACKIERCENTER LEIBINGER-HALLER SUP688588 669  NADLERSTRASSE 7    DE - 88299 LEUTKIRCH IM ALLGAEU
108296;0,95;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
107740;0,91;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
107312;0,5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
114249;16,17;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Aircraft Division 400411 662  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
115512;38,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Aircraft Division 400411 91  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
115613;15,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
115609;1,05;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
107831;9,69;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
118237;0,63;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
117428;1,1;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
117417;0,37;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
111394;2,21;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
107292;1,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 662  Scarico merce via Cascina    IT - 21029 Vergiate VA
115510;64;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helic. - CS&T 500177 91  Scarico merce via Cascina    IT - 21029 Vergiate VA
118096;11,25;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
117399;5,94;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
115624;6,09;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
114210;4,84;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
112167;8,03;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
109600;3,06;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
109014;1,72;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
107829;81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
118202;1,17;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 VERGIATE VA
114733;10,93;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 VERGIATE VA
111513;1,98;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 662  Scarico merce via Cascina    IT - 21029 VERGIATE VA
118200;5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 668  Scarico merce via Cascina    IT - 21029 VERGIATE VA
112925;2,77;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 668  Scarico merce via Cascina    IT - 21029 VERGIATE VA
111364;2,69;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 668  Scarico merce via Cascina    IT - 21029 VERGIATE VA
108280;110;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 668  Scarico merce via Cascina    IT - 21029 VERGIATE VA
107318;2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 668  Scarico merce via Cascina    IT - 21029 VERGIATE VA
113850;7,21;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 672  Scarico merce via Cascina    IT - 21029 VERGIATE VA
115188;110;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 91  Scarico merce via Cascina    IT - 21029 VERGIATE VA
111847;81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo Helicopter - CS&T 500177 91  Scarico merce via Cascina    IT - 21029 VERGIATE VA
114222;4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo S.p.A. 500166 213  Via Ing.Paolo Foresio, 1    IT - 21040 Venegono Superiore (VA
112183;81;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo S.p.A. 500177 210  Via Roma 51    IT - 21029 Vergiate VA
115633;3,45;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo S.p.A. 500177 213  Via Roma 51    IT - 21029 Vergiate VA
112903;110;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Leonardo S.p.A. 500177 213  Via Roma 51    IT - 21029 Vergiate VA
